Date,Value,Customer_Profile,Product_Preference,Campaign_Success,Channel_Performance
2032-12-11,91.68914034455531,Low,B,0,Social Media
2032-12-12,88.10970329453261,Low,A,1,Social Media
2032-12-13,82.71047101524658,Low,B,1,Ads
2032-12-14,82.78368141315612,High,B,1,Social Media
2032-12-15,91.41483418085582,Medium,A,0,Ads
2032-12-16,113.96048942420745,Medium,A,1,Ads
2032-12-17,103.89221624371243,Medium,B,0,Ads
2032-12-18,107.12033700103143,High,A,1,Email
2032-12-19,75.17324032387778,Low,B,0,Ads
2032-12-20,108.5480195408475,Low,C,1,Ads
2032-12-21,92.30619297156228,Low,B,0,Ads
2032-12-22,105.46014365994483,Medium,B,0,Email
2032-12-23,81.9414009653514,Medium,A,0,Email
2032-12-24,101.37673239069368,High,B,1,Email
2032-12-25,84.45369476642948,Medium,B,0,Social Media
2032-12-26,78.49958839840016,High,C,1,Social Media
2032-12-27,97.02026796956946,Low,C,0,Ads
2032-12-28,108.92540533955582,High,C,1,Ads
2032-12-29,93.95273370122567,Low,B,1,Ads
2032-12-30,99.74343602595812,Medium,B,1,Email
2032-12-31,113.0385860807739,Medium,A,1,Social Media
2033-01-01,80.52759086630056,Medium,A,1,Ads
2033-01-02,98.07064225233285,Medium,A,0,Email
2033-01-03,83.20587265543261,Medium,C,1,Email
2033-01-04,92.08029219376455,Medium,A,0,Ads
2033-01-05,91.6612991698975,High,B,1,Social Media
2033-01-06,111.0673037659263,Low,C,1,Ads
2033-01-07,91.76118952526015,High,B,0,Email
2033-01-08,91.80414054947246,Medium,C,1,Email
2033-01-09,84.81908915417604,High,C,0,Email
2033-01-10,90.6747312510093,Low,B,1,Ads
2033-01-11,99.80713859585195,Medium,B,1,Social Media
2033-01-12,94.72269915852263,High,B,1,Social Media
2033-01-13,95.17465008360952,High,B,1,Email
2033-01-14,99.16262301623625,Medium,A,1,Email
2033-01-15,86.85554517870158,Low,A,0,Ads
2033-01-16,78.57214027021334,Low,A,1,Ads
2033-01-17,81.42223638941252,High,B,0,Email
2033-01-18,93.53440020206158,Low,B,0,Ads
2033-01-19,83.5500205350976,Low,A,0,Email
2033-01-20,85.56465701903966,Medium,B,1,Email
2033-01-21,83.92413925491927,Medium,C,1,Ads
2033-01-22,85.52906581591955,Medium,B,0,Email
2033-01-23,90.90208698117223,High,A,1,Social Media
2033-01-24,77.89790091222427,Low,B,1,Social Media
2033-01-25,96.87869115139694,Low,A,1,Email
2033-01-26,91.73875200546422,Medium,B,1,Email
2033-01-27,91.64644480136356,Low,B,0,Email
2033-01-28,107.91420863776756,Medium,B,1,Email
2033-01-29,100.94077035727393,High,B,0,Email
2033-01-30,75.20385205232483,Low,A,0,Social Media
2033-01-31,81.69094360936468,High,A,1,Ads
2033-02-01,80.12000208098073,High,C,1,Ads
2033-02-02,99.05131912843356,High,C,1,Email
2033-02-03,87.55231796986507,Low,C,0,Ads
2033-02-04,101.04875224213498,Low,A,1,Email
2033-02-05,96.07671516091503,Low,A,1,Email
2033-02-06,91.99343431471078,High,C,0,Email
2033-02-07,96.18636865008992,Low,C,0,Ads
2033-02-08,80.19721523677151,High,A,1,Email
2033-02-09,97.9744930081164,Low,B,0,Email
2033-02-10,97.73797113901276,Medium,C,1,Ads
2033-02-11,89.5059196431641,Low,A,0,Email
2033-02-12,96.37570748470355,Medium,A,1,Ads
2033-02-13,96.17110459485868,Medium,C,1,Email
2033-02-14,97.22341042746785,Low,A,1,Email
2033-02-15,104.98424797815076,Low,C,0,Email
2033-02-16,85.34503799048709,Medium,B,1,Ads
2033-02-17,94.8084294615469,Low,C,0,Ads
2033-02-18,95.8451407569359,Medium,B,0,Social Media
2033-02-19,104.87749822377202,High,B,1,Social Media
2033-02-20,86.6148812428199,High,A,1,Ads
2033-02-21,90.88131226368864,High,A,0,Social Media
2033-02-22,86.00109790580882,Medium,A,1,Ads
2033-02-23,93.421254540893,Low,A,1,Social Media
2033-02-24,89.92338979594246,Low,B,1,Email
2033-02-25,83.47872793416924,High,B,1,Social Media
2033-02-26,60.2633350680837,High,A,0,Email
2033-02-27,84.85518042484642,Medium,C,0,Ads
2033-02-28,72.12649852920154,High,B,1,Social Media
2033-03-01,92.42386389483654,Low,A,0,Email
2033-03-02,91.9586287256053,High,A,0,Ads
2033-03-03,101.27482511090471,Medium,A,1,Ads
2033-03-04,97.78101277674737,Medium,C,0,Ads
2033-03-05,89.72178713659821,Low,C,0,Social Media
2033-03-06,99.08347128080987,High,B,0,Social Media
2033-03-07,74.13913408484676,Medium,B,0,Ads
2033-03-08,83.22484115660079,High,B,0,Email
2033-03-09,69.59972864196067,Low,B,0,Ads
2033-03-10,81.49292561104059,Low,C,0,Ads
2033-03-11,91.37488776609815,High,A,1,Social Media
2033-03-12,80.87650042355793,High,B,1,Ads
2033-03-13,97.47694884930229,Medium,C,1,Social Media
2033-03-14,81.1668769295273,Low,C,0,Social Media
2033-03-15,91.32949554544324,Low,A,1,Social Media
2033-03-16,89.15881813001515,Medium,B,1,Ads
2033-03-17,116.64080517927152,Low,A,1,Social Media
2033-03-18,82.33257714322663,Medium,C,0,Social Media
2033-03-19,87.74203041228137,Medium,C,0,Social Media
2033-03-20,98.26256123806229,Low,C,1,Social Media
2033-03-21,101.29644781207882,Medium,B,1,Social Media
2033-03-22,76.61496197344727,Medium,A,1,Ads
2033-03-23,98.07356086747888,Medium,A,1,Email
2033-03-24,89.14102496334226,Low,C,1,Email
2033-03-25,90.90291060745896,High,A,0,Social Media
2033-03-26,109.6011418236426,Medium,C,1,Social Media
2033-03-27,99.4513040192767,High,A,0,Email
2033-03-28,96.62857221235659,Low,B,0,Ads
2033-03-29,113.49851894962997,High,B,1,Social Media
2033-03-30,97.9302550054497,Low,B,0,Email
2033-03-31,105.42850966141015,Low,A,0,Social Media
2033-04-01,102.64655095787604,Low,B,1,Email
2033-04-02,95.94886152796991,High,B,1,Email
2033-04-03,97.05248022444849,Medium,A,0,Ads
2033-04-04,82.48413857343321,Medium,B,0,Email
2033-04-05,93.91328146072874,High,A,1,Email
2033-04-06,101.08567677002121,Medium,B,1,Social Media
2033-04-07,111.3461077280007,Medium,A,1,Email
2033-04-08,84.00644443978666,High,C,0,Email
2033-04-09,90.3499223623765,Low,B,0,Email
2033-04-10,118.40928715657313,Low,B,0,Social Media
2033-04-11,97.21451158459647,Low,C,1,Social Media
2033-04-12,92.2081813886742,Medium,A,0,Email
2033-04-13,90.63376223955416,High,B,1,Email
2033-04-14,94.91186622187932,Medium,A,1,Ads
2033-04-15,98.71925145675691,Medium,C,1,Email
2033-04-16,101.1910115024395,Low,B,1,Email
2033-04-17,87.06309873207053,Medium,A,1,Email
2033-04-18,111.61909911761994,Low,A,0,Ads
2033-04-19,111.19496111875297,High,B,0,Ads
2033-04-20,93.44453624832094,Medium,A,1,Social Media
2033-04-21,104.54143312615462,Medium,B,1,Ads
2033-04-22,102.31955791651663,Low,C,1,Email
2033-04-23,120.36344890188091,High,A,1,Social Media
2033-04-24,105.50120061410662,Low,B,0,Social Media
2033-04-25,82.38328855608694,Low,C,1,Email
2033-04-26,78.65975720312687,High,B,0,Ads
2033-04-27,65.34995870591783,Medium,C,0,Ads
2033-04-28,99.12856776934575,High,C,0,Email
2033-04-29,86.57591146506972,Medium,B,1,Email
2033-04-30,97.3494537144949,Low,B,1,Ads
2033-05-01,96.4158101075548,High,C,1,Social Media
2033-05-02,83.08021886814899,High,C,0,Email
2033-05-03,102.52388710100963,Low,B,1,Social Media
2033-05-04,93.39107085179681,Medium,C,1,Email
2033-05-05,85.43169972577117,High,B,1,Ads
2033-05-06,96.22070600644984,High,A,1,Email
2033-05-07,85.61005715263839,Medium,C,1,Social Media
2033-05-08,85.02630442648035,High,A,1,Social Media
2033-05-09,91.72331382948457,Medium,B,0,Ads
2033-05-10,93.03679799398519,Low,C,0,Ads
2033-05-11,96.77415112740645,Low,A,1,Ads
2033-05-12,108.23320394484983,High,C,0,Ads
2033-05-13,91.3752755836586,Low,C,1,Email
2033-05-14,100.51091871999238,Medium,B,1,Email
2033-05-15,89.3136591161812,Low,B,1,Ads
2033-05-16,98.7298666631353,High,A,1,Email
2033-05-17,104.68100035065389,High,A,1,Email
2033-05-18,91.7899767196153,High,A,0,Social Media
2033-05-19,96.70087298488617,Low,C,0,Ads
2033-05-20,116.57493331579212,Medium,B,1,Social Media
2033-05-21,99.99956459787748,High,B,0,Email
2033-05-22,85.90469041437471,Low,B,0,Ads
2033-05-23,96.52068489513316,Medium,B,1,Ads
2033-05-24,93.43419246688806,Medium,B,1,Ads
2033-05-25,96.5142188418258,High,C,0,Social Media
2033-05-26,103.15726269007025,High,B,1,Email
2033-05-27,100.047521142405,Medium,C,0,Social Media
2033-05-28,97.8959049410254,Low,A,0,Ads
2033-05-29,108.39831063573865,Low,B,1,Ads
2033-05-30,87.49061381275246,Medium,A,1,Ads
2033-05-31,91.57392117657533,Low,B,1,Social Media
2033-06-01,86.66038286847628,Medium,C,0,Email
2033-06-02,102.04785231899905,Low,A,1,Ads
2033-06-03,111.6025942330906,Medium,B,1,Ads
2033-06-04,88.68047406607965,High,A,1,Email
2033-06-05,112.2450970276536,High,B,0,Email
2033-06-06,101.71396664863488,Low,C,0,Ads
2033-06-07,101.6495823209883,Low,C,0,Email
2033-06-08,104.21476316492597,High,C,0,Ads
2033-06-09,100.62871782819279,High,B,1,Email
2033-06-10,86.43627768735747,Medium,B,0,Ads
2033-06-11,92.73205881756827,High,B,0,Email
2033-06-12,89.3079331473676,High,C,1,Email
2033-06-13,88.70679496952346,Low,B,0,Social Media
2033-06-14,87.2647606686538,Low,B,1,Ads
2033-06-15,91.35871135649529,Low,C,0,Ads
2033-06-16,97.36889338372497,Medium,A,0,Social Media
2033-06-17,92.95016678100133,Medium,A,1,Email
2033-06-18,113.21005626054853,Low,A,1,Ads
2033-06-19,111.02806594842153,High,C,1,Social Media
2033-06-20,96.29893276891508,Low,C,0,Social Media
2033-06-21,101.30674664515124,Low,C,1,Ads
2033-06-22,95.61157622278404,Low,B,1,Ads
2033-06-23,96.36178417964194,Low,A,1,Email
2033-06-24,89.41788366966153,Medium,A,0,Email
2033-06-25,94.85854320638158,Low,B,0,Ads
2033-06-26,74.40608120930679,Low,C,1,Email
2033-06-27,81.650590852293,Medium,A,1,Email
2033-06-28,90.93514235489589,Medium,A,1,Social Media
2033-06-29,81.69462528594582,Medium,A,0,Ads
2033-06-30,99.20379944361268,Medium,B,0,Ads
2033-07-01,90.91465253823583,High,C,0,Email
2033-07-02,95.32091155105851,High,C,1,Social Media
2033-07-03,98.49327587325544,Medium,C,0,Social Media
2033-07-04,102.8459168995048,Medium,B,0,Ads
2033-07-05,98.91490249687945,Low,B,1,Ads
2033-07-06,92.45589226916651,Low,A,1,Email
2033-07-07,89.86891257796954,Low,A,0,Social Media
2033-07-08,90.15400919430954,Low,C,0,Ads
2033-07-09,98.14691812613538,Low,A,0,Email
2033-07-10,113.01559934088391,Medium,B,0,Social Media
2033-07-11,88.71830969608826,Medium,A,0,Ads
2033-07-12,98.02291084214471,High,C,1,Ads
2033-07-13,86.5266019891263,High,A,1,Ads
2033-07-14,121.12061931362706,Medium,A,1,Social Media
2033-07-15,86.60323472724798,High,C,0,Email
2033-07-16,106.78225904751523,Low,A,0,Email
2033-07-17,77.44471290675355,Low,B,0,Ads
2033-07-18,83.55148954889673,Medium,B,1,Ads
2033-07-19,91.40594299291888,High,B,1,Ads
2033-07-20,77.18948886517451,High,C,0,Social Media
2033-07-21,109.72101892855804,Medium,A,0,Ads
2033-07-22,94.71635370334808,Medium,C,0,Ads
2033-07-23,120.45459318066318,High,C,1,Email
2033-07-24,103.27169643901526,Low,A,0,Email
2033-07-25,83.8120882469056,Medium,B,0,Email
2033-07-26,83.6273162624765,Medium,B,1,Ads
2033-07-27,101.68013354726918,High,B,0,Social Media
2033-07-28,105.84523824082652,High,B,0,Email
2033-07-29,85.1888662326262,Low,C,1,Social Media
2033-07-30,80.5193828122783,Low,C,1,Email
2033-07-31,84.68410333865926,High,B,0,Email
2033-08-01,83.42986951142795,Medium,C,0,Social Media
2033-08-02,104.77770940006316,Low,B,1,Ads
2033-08-03,109.92236058325298,Medium,A,0,Email
2033-08-04,101.15294165736037,High,C,0,Email
2033-08-05,83.4941455075224,Low,A,1,Ads
2033-08-06,96.93319033117328,Medium,A,1,Social Media
2033-08-07,107.3032716978557,Low,B,1,Ads
2033-08-08,98.68313262642573,High,B,0,Social Media
2033-08-09,96.19472952163973,Medium,A,1,Ads
2033-08-10,85.93051289555636,Medium,A,1,Email
2033-08-11,93.84154393770808,Low,B,1,Email
2033-08-12,106.0399532030962,Medium,A,1,Email
2033-08-13,89.56709760233886,Medium,C,1,Ads
2033-08-14,87.84951731917583,Medium,C,1,Email
2033-08-15,87.09446136733682,High,C,0,Email
2033-08-16,86.12907295283698,Low,C,0,Social Media
2033-08-17,111.79234128230078,High,A,1,Social Media
2033-08-18,109.83267831892871,Medium,A,1,Email
2033-08-19,107.43611049785493,High,A,0,Email
2033-08-20,101.0723575315237,Low,B,0,Social Media
2033-08-21,109.21583593830135,Medium,A,1,Social Media
2033-08-22,108.70461938963629,High,A,0,Ads
2033-08-23,77.34105136875763,Medium,B,1,Social Media
2033-08-24,86.09508956709038,Medium,B,1,Email
2033-08-25,86.26774716724528,Medium,C,0,Ads
2033-08-26,98.18083643563972,Low,B,0,Social Media
2033-08-27,100.65770847573253,Low,B,0,Ads
2033-08-28,90.17886518471208,High,A,1,Email
2033-08-29,76.51263016702255,Medium,B,1,Email
2033-08-30,86.47147316612218,Low,C,0,Email
2033-08-31,78.88794238523741,High,A,1,Email
2033-09-01,92.14464017486306,High,C,1,Ads
2033-09-02,89.94781939430206,Low,A,0,Email
2033-09-03,99.1533074879892,Medium,B,1,Ads
2033-09-04,102.03954154182804,High,B,0,Email
2033-09-05,91.69280668400518,High,A,1,Ads
2033-09-06,92.30832746498977,High,C,1,Social Media
2033-09-07,114.9696494129771,High,A,0,Ads
2033-09-08,99.99140782196372,Low,A,0,Email
2033-09-09,99.73502387232139,High,B,0,Ads
2033-09-10,113.11966324949387,Medium,B,1,Email
2033-09-11,102.37813458192043,Medium,B,1,Ads
2033-09-12,101.31411134966616,High,C,0,Social Media
2033-09-13,95.40368643755355,Medium,A,0,Ads
2033-09-14,99.00090000470264,High,B,0,Ads
2033-09-15,89.51603947094243,Medium,A,0,Ads
2033-09-16,91.28592358173815,Medium,B,0,Social Media
2033-09-17,82.3343295254114,Medium,A,1,Social Media
2033-09-18,103.1854013552654,Low,B,0,Ads
2033-09-19,91.37769175276325,Low,A,0,Email
2033-09-20,95.65370415500176,Medium,B,0,Social Media
2033-09-21,85.54943960718606,High,A,1,Email
2033-09-22,98.1756906141034,Medium,A,1,Ads
2033-09-23,116.49691457276374,Medium,A,1,Ads
2033-09-24,107.02534348014254,Medium,C,0,Email
2033-09-25,92.69171195598892,Low,C,0,Ads
2033-09-26,92.96375364870782,High,A,0,Ads
2033-09-27,91.0905203003962,Medium,B,1,Email
2033-09-28,87.26212460517978,Low,C,1,Ads
2033-09-29,89.2149444781498,High,B,1,Ads
2033-09-30,104.63931604851228,Low,B,0,Email
2033-10-01,87.79283330586205,Low,B,0,Email
2033-10-02,87.66842198002368,Medium,B,0,Ads
2033-10-03,87.54411327897097,High,A,1,Email
2033-10-04,95.13687601342062,Medium,B,1,Social Media
2033-10-05,125.31446414190708,Medium,C,0,Email
2033-10-06,114.6827320466157,Medium,A,0,Ads
2033-10-07,106.68792030439278,Low,A,1,Ads
2033-10-08,107.29680706645865,Medium,A,1,Email
2033-10-09,88.23005063822663,Medium,A,0,Social Media
2033-10-10,87.93875571168418,High,B,1,Email
2033-10-11,104.34391739833757,Medium,B,1,Ads
2033-10-12,91.9546946551767,High,A,0,Ads
2033-10-13,90.58285388503158,Low,B,0,Social Media
2033-10-14,109.40491397784972,Medium,A,0,Social Media
2033-10-15,85.82385968916759,Low,A,0,Social Media
2033-10-16,111.97352508468363,High,B,0,Ads
2033-10-17,105.73050140530712,Low,C,1,Social Media
2033-10-18,94.50112370604597,Low,C,1,Email
2033-10-19,98.99753060133277,Medium,B,0,Ads
2033-10-20,102.00985037594943,Low,C,1,Email
2033-10-21,90.10501913091151,Medium,C,1,Social Media
2033-10-22,100.96092476389995,High,A,1,Ads
2033-10-23,84.53023301044546,High,B,1,Ads
2033-10-24,96.07374945801453,Low,A,0,Social Media
2033-10-25,80.97472022218652,High,C,1,Email
2033-10-26,91.29612161124331,High,C,1,Email
2033-10-27,99.76534070103075,Medium,A,1,Social Media
2033-10-28,96.06255563256038,High,C,1,Social Media
2033-10-29,87.81499945899544,Medium,B,1,Social Media
2033-10-30,113.18779563935882,Low,B,0,Email
2033-10-31,107.27925035645762,Medium,B,1,Ads
2033-11-01,90.94401995768654,High,C,0,Social Media
2033-11-02,99.60091141368122,Low,A,0,Email
2033-11-03,82.58299362778381,High,B,1,Ads
2033-11-04,109.8941043847133,Low,B,1,Ads
2033-11-05,85.1393839026465,Medium,A,1,Ads
2033-11-06,111.98977108181157,Medium,B,0,Social Media
2033-11-07,107.05736290587178,Medium,C,1,Social Media
2033-11-08,99.85347731838692,Medium,B,1,Email
2033-11-09,81.55112916674496,High,B,0,Social Media
2033-11-10,91.0233553656707,Low,B,1,Social Media
2033-11-11,98.40092618085832,High,B,1,Ads
2033-11-12,96.44773916992932,Medium,A,0,Ads
2033-11-13,93.80335725389436,High,C,0,Email
2033-11-14,75.9670011259722,High,C,0,Ads
2033-11-15,113.63791276260523,Medium,C,1,Social Media
2033-11-16,93.90557024914744,High,A,0,Social Media
2033-11-17,93.15887482940447,Low,A,1,Email
2033-11-18,80.89999135833332,Medium,C,0,Ads
2033-11-19,102.17926849945663,Medium,C,0,Email
2033-11-20,91.28803114482027,Low,A,0,Ads
2033-11-21,95.08093844656561,Low,B,0,Email
2033-11-22,102.07987310578199,Low,C,1,Email
2033-11-23,117.14166061218633,High,A,1,Email
2033-11-24,115.91152640702153,Medium,B,0,Ads
2033-11-25,82.55766686651145,Low,B,1,Ads
2033-11-26,95.7675423651035,Low,B,0,Ads
2033-11-27,96.94363574032984,Low,B,1,Email
2033-11-28,101.36131333472363,High,B,0,Ads
2033-11-29,93.03125768177738,Medium,C,1,Email
2033-11-30,93.50697783969687,High,A,1,Ads
2033-12-01,106.52578290897182,Medium,A,1,Email
2033-12-02,111.03283386737422,Low,A,1,Ads
2033-12-03,113.29653704471698,Low,B,0,Social Media
2033-12-04,93.99920103512164,Low,A,1,Ads
2033-12-05,96.81934382329973,High,B,1,Email
2033-12-06,95.18323034317596,Medium,A,0,Social Media
2033-12-07,98.49010667862095,Medium,B,0,Ads
2033-12-08,100.64295065287679,Low,A,0,Email
2033-12-09,100.00212628676874,High,C,0,Ads
2033-12-10,96.41481807803288,Low,B,1,Ads
2033-12-11,94.90309205544673,Medium,C,1,Email
2033-12-12,94.27339160392519,Medium,B,1,Email
2033-12-13,102.97424268190977,Medium,C,0,Ads
2033-12-14,103.77493638398145,High,A,0,Ads
2033-12-15,111.00048331099325,Medium,A,0,Social Media
2033-12-16,118.65492166646185,High,C,0,Social Media
2033-12-17,97.97222870071252,High,A,1,Email
2033-12-18,94.89117910719867,Medium,C,0,Email
2033-12-19,101.57157127729147,High,A,1,Ads
2033-12-20,91.19279790855859,Medium,A,1,Email
2033-12-21,105.6455827441877,Low,C,0,Email
2033-12-22,74.96700400962663,Low,A,0,Social Media
2033-12-23,93.31614885657925,Medium,B,1,Email
2033-12-24,95.77650179553281,Low,B,0,Ads
2033-12-25,87.93086410650722,Medium,B,0,Ads
2033-12-26,79.5174899668163,High,A,0,Ads
2033-12-27,95.41622969659477,Medium,B,0,Email
2033-12-28,98.42316113805691,High,B,0,Ads
2033-12-29,109.2375710401288,Medium,B,0,Social Media
2033-12-30,106.52977708240604,Medium,A,0,Email
2033-12-31,95.3373609354188,Medium,B,0,Email
2034-01-01,99.66530191487028,Medium,B,1,Email
2034-01-02,82.41134863576357,Low,B,1,Ads
2034-01-03,86.19838189032765,High,B,0,Ads
2034-01-04,91.66012021371586,High,B,1,Social Media
2034-01-05,113.41276489226972,Low,C,1,Ads
2034-01-06,82.82153165267661,High,A,1,Social Media
2034-01-07,104.49008722995771,Low,C,0,Email
2034-01-08,107.26106083688732,Medium,C,0,Email
2034-01-09,84.41391795090773,Medium,C,0,Ads
2034-01-10,102.66913893998783,High,B,0,Ads
2034-01-11,106.21378120740346,Low,C,0,Ads
2034-01-12,94.28622042946994,High,C,0,Email
2034-01-13,97.1566156671624,High,B,1,Social Media
2034-01-14,86.205014585256,Medium,B,0,Email
2034-01-15,69.81537655748356,Medium,A,1,Ads
2034-01-16,63.1593324125001,Medium,B,1,Ads
2034-01-17,90.86556402014392,High,B,1,Social Media
2034-01-18,101.19411780759704,Medium,B,0,Ads
2034-01-19,96.28888175168184,Low,C,0,Email
2034-01-20,105.7180549132012,High,C,0,Ads
2034-01-21,110.52618711560561,High,C,0,Ads
2034-01-22,113.68222588225133,Low,B,1,Social Media
2034-01-23,102.3718618834492,High,B,1,Social Media
2034-01-24,118.13569638820447,High,B,0,Social Media
2034-01-25,106.0588826287205,Medium,A,0,Ads
2034-01-26,101.72796446688263,Medium,C,0,Ads
2034-01-27,77.59057528787777,Low,C,1,Ads
2034-01-28,91.21914316440115,Low,A,0,Ads
2034-01-29,87.96907312703313,High,C,0,Ads
2034-01-30,110.03496695225283,Low,C,1,Ads
2034-01-31,94.94004252941347,Low,B,0,Social Media
2034-02-01,105.81541793065823,Medium,B,1,Ads
2034-02-02,100.10505044757625,High,C,1,Social Media
2034-02-03,103.56042738242701,Low,A,0,Ads
2034-02-04,97.17031862438014,Medium,A,0,Email
2034-02-05,99.04505301919518,Low,A,0,Social Media
2034-02-06,105.60455563867035,High,A,1,Social Media
2034-02-07,100.49787696323052,Low,B,0,Ads
2034-02-08,75.2407315945528,High,A,1,Social Media
2034-02-09,82.73248324007687,High,C,1,Email
2034-02-10,100.80761443021728,Medium,A,0,Social Media
2034-02-11,93.60023898994753,High,A,0,Ads
2034-02-12,116.44066972160772,Low,A,1,Email
2034-02-13,100.21560343119937,High,A,0,Ads
2034-02-14,92.88802801510955,High,B,0,Email
2034-02-15,106.05113887278337,High,B,0,Social Media
2034-02-16,95.57558562355605,Medium,B,1,Email
2034-02-17,91.07207470614112,Medium,B,0,Social Media
2034-02-18,91.73347655859494,Low,C,1,Ads
2034-02-19,102.51316830059152,Low,C,1,Social Media
2034-02-20,95.99795387118886,Medium,B,0,Ads
2034-02-21,102.15298312964615,Medium,B,0,Email
2034-02-22,85.14592470187809,Medium,A,0,Email
2034-02-23,107.64526691662584,Medium,A,1,Social Media
2034-02-24,99.80719888981471,High,B,0,Email
2034-02-25,96.21632270606042,Medium,B,0,Social Media
2034-02-26,89.3050788706316,Medium,A,0,Social Media
2034-02-27,114.58870581926682,High,C,0,Social Media
2034-02-28,102.37776796590123,Low,B,0,Ads
2034-03-01,103.02621187919112,High,C,0,Ads
2034-03-02,83.4278824122036,Medium,C,0,Social Media
2034-03-03,94.49644152634335,Medium,A,1,Email
2034-03-04,83.65585761013676,High,A,1,Email
2034-03-05,97.96889116554726,High,B,1,Social Media
2034-03-06,93.79639207241897,High,A,0,Social Media
2034-03-07,72.25903381193471,High,C,0,Ads
2034-03-08,84.01946667709483,Medium,C,0,Email
2034-03-09,102.15906664133546,Medium,B,1,Email
2034-03-10,103.78849266578112,Low,C,1,Ads
2034-03-11,98.81422748245713,High,A,0,Ads
2034-03-12,93.94765089379379,Medium,B,1,Email
2034-03-13,97.88861998975402,Medium,A,1,Ads
2034-03-14,85.96285915235642,Low,C,0,Social Media
2034-03-15,94.69455314947986,Low,A,0,Social Media
2034-03-16,103.78705426041307,Low,B,0,Email
2034-03-17,89.78923618838061,Medium,A,1,Email
2034-03-18,89.44629531918727,Low,C,1,Email
2034-03-19,100.50012888605315,Medium,B,1,Email
2034-03-20,121.03090608989746,High,C,0,Ads
2034-03-21,89.47501707601154,High,A,0,Ads
2034-03-22,117.48729520850588,Medium,B,1,Social Media
2034-03-23,110.27511661596587,High,B,1,Email
2034-03-24,113.5800865628518,Low,A,0,Email
2034-03-25,112.45888760664687,High,A,0,Ads
2034-03-26,95.4653396035825,Medium,C,1,Social Media
2034-03-27,99.67573648175409,High,C,1,Social Media
2034-03-28,92.65618088393097,Medium,B,1,Social Media
2034-03-29,75.75740053856907,Medium,B,0,Email
2034-03-30,90.3593256221416,High,C,0,Social Media
2034-03-31,104.49874932072315,High,A,0,Social Media
2034-04-01,109.05359379185282,High,C,0,Social Media
2034-04-02,97.38631039218834,High,C,0,Ads
2034-04-03,91.16439697040659,Low,A,1,Email
2034-04-04,110.50869959099043,Low,C,1,Social Media
2034-04-05,112.62069538769912,Low,A,0,Ads
2034-04-06,100.53661831585545,High,B,0,Email
2034-04-07,98.56242081546192,High,A,1,Ads
2034-04-08,93.51981945047989,High,C,1,Ads
2034-04-09,85.9523310038887,High,A,0,Email
2034-04-10,91.53546082513151,Low,B,1,Social Media
2034-04-11,99.88093194076988,Low,C,1,Social Media
2034-04-12,88.13782468798006,High,C,1,Ads
2034-04-13,115.79859476509912,Low,C,1,Email
2034-04-14,101.27839640224074,Medium,C,0,Ads
2034-04-15,78.4796513016694,Medium,C,1,Ads
2034-04-16,111.57752340283167,Medium,A,0,Ads
2034-04-17,89.16268174200806,Medium,B,1,Email
2034-04-18,89.4711129443627,High,A,0,Ads
2034-04-19,89.92683196802828,High,C,1,Email
2034-04-20,92.52929833797364,Medium,A,0,Social Media
2034-04-21,94.64222678569803,Low,C,0,Social Media
2034-04-22,78.84177146882179,High,B,0,Email
2034-04-23,95.87204674807272,Low,A,1,Email
2034-04-24,99.48101150003492,Medium,B,1,Email
2034-04-25,84.8259573330347,Low,A,0,Email
2034-04-26,96.46344803639371,Medium,C,1,Email
2034-04-27,114.9241220599244,Medium,C,0,Email
2034-04-28,105.08861567333359,High,A,1,Social Media
2034-04-29,115.72282505840838,Low,A,0,Social Media
2034-04-30,105.80954155914169,Medium,B,0,Social Media
2034-05-01,104.44717376734117,High,B,1,Email
2034-05-02,74.08420053122816,Low,C,1,Email
2034-05-03,102.52525042003575,Medium,B,1,Email
2034-05-04,90.55225975915829,Low,B,0,Social Media
2034-05-05,94.50902200795579,High,C,0,Ads
2034-05-06,98.7710534514028,Low,C,1,Social Media
2034-05-07,101.64944854260985,Medium,A,0,Social Media
2034-05-08,111.92585156893807,Medium,B,0,Social Media
2034-05-09,104.87125852274336,High,A,0,Social Media
2034-05-10,123.279814836231,High,B,0,Ads
2034-05-11,103.7900391928622,Low,C,0,Email
2034-05-12,99.75962240908862,Medium,C,1,Ads
2034-05-13,114.79396007352067,Low,C,0,Email
2034-05-14,89.51268112833844,Medium,B,1,Email
2034-05-15,82.18018347428213,High,C,0,Ads
2034-05-16,117.7933207134643,Low,C,0,Ads
2034-05-17,92.59050140124162,Low,A,0,Email
2034-05-18,98.39594614574999,Medium,A,0,Email
2034-05-19,118.50453051548361,Medium,B,0,Email
2034-05-20,103.01964146062346,High,C,1,Ads
2034-05-21,93.23153972917729,Medium,B,0,Email
2034-05-22,87.77782893627443,Medium,B,1,Email
2034-05-23,100.42285330144026,Medium,A,1,Email
2034-05-24,112.86201122056848,Low,A,0,Email
2034-05-25,95.32483800984717,Low,A,1,Email
2034-05-26,83.20958485584043,Medium,B,0,Social Media
2034-05-27,86.99221038621162,Medium,C,0,Email
2034-05-28,92.43243920835378,High,A,0,Email
2034-05-29,99.94709808382217,High,A,0,Email
2034-05-30,97.72211410166031,Low,A,1,Email
2034-05-31,92.15410929694593,High,C,0,Social Media
2034-06-01,105.04577654118224,High,B,1,Email
